,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-12-13 08:00:00,08:00:00,08:00:37,27270,27461,2254.25,32,2254.5,5,2254.5,2254.5,2254.5,2254.5,69,25,2254.5,5,2254.75,74
2016-12-13 08:01:00,08:01:13,08:01:31,27525,27559,2254.5,15,2254.75,57,2254.75,2254.75,2254.75,2254.75,11,11,2254.5,21,2254.75,27
2016-12-13 08:02:00,08:02:08,08:02:48,27605,27686,2254.5,35,2254.75,22,2254.75,2254.75,2254.5,2254.5,14,4,2254.25,31,2254.75,60
2016-12-13 08:03:00,08:03:01,08:03:58,27701,27781,2254.25,28,2254.5,12,2254.5,2254.5,2254.25,2254.5,20,-12,2254.5,2,2254.75,65
2016-12-13 08:04:00,08:04:40,08:04:50,27822,27826,2254.5,19,2254.75,19,2254.75,2254.75,2254.75,2254.75,4,4,2254.5,20,2254.75,15
2016-12-13 08:05:00,08:05:52,08:05:52,27841,27841,2254.5,18,2254.75,14,2254.75,2254.75,2254.75,2254.75,1,1,2254.5,19,2254.75,13
2016-12-13 08:06:00,08:06:30,08:06:56,27876,27904,2254.5,22,2254.75,25,2254.75,2254.75,2254.75,2254.75,11,11,2254.75,1,2255.0,83
2016-12-13 08:07:00,08:07:05,08:07:31,27935,27959,2254.75,24,2255.0,57,2254.75,2255.0,2254.75,2255.0,14,10,2254.75,21,2255.0,49
2016-12-13 08:08:00,08:08:10,08:08:58,27991,28043,2254.75,13,2255.0,54,2255.0,2255.0,2255.0,2255.0,6,6,2254.75,31,2255.0,24
2016-12-13 08:09:00,08:09:04,08:09:53,28059,28160,2254.75,32,2255.0,29,2255.0,2255.25,2255.0,2255.25,63,41,2255.0,108,2255.25,85
2016-12-13 08:10:00,08:10:04,08:10:57,28170,28427,2255.0,115,2255.25,89,2255.25,2255.25,2255.25,2255.25,97,49,2255.0,132,2255.25,20
2016-12-13 08:11:00,08:11:07,08:11:57,28431,28538,2255.0,132,2255.25,21,2255.25,2255.5,2255.25,2255.5,41,39,2255.25,28,2255.5,4
2016-12-13 08:12:00,08:12:00,08:12:56,28546,28620,2255.25,25,2255.5,6,2255.5,2255.5,2255.25,2255.25,10,4,2255.25,10,2255.5,50
2016-12-13 08:13:00,08:13:03,08:13:09,28635,28656,2255.25,6,2255.5,61,2255.25,2255.25,2255.25,2255.25,4,-4,2255.0,139,2255.25,1
2016-12-13 08:14:00,08:14:03,08:14:32,28697,28720,2255.0,135,2255.25,36,2255.25,2255.25,2255.25,2255.25,4,4,2255.0,131,2255.25,14
2016-12-13 08:15:00,08:15:03,08:15:35,28762,28824,2255.0,123,2255.25,42,2255.25,2255.25,2255.25,2255.25,4,4,2255.0,127,2255.25,49
2016-12-13 08:16:00,08:16:35,08:16:57,28895,29063,2255.0,106,2255.25,70,2255.0,2255.0,2254.75,2255.0,188,-62,2255.0,10,2255.25,75
2016-12-13 08:17:00,08:17:04,08:17:33,29117,29219,2255.0,39,2255.25,13,2255.25,2255.5,2255.25,2255.25,19,7,2255.25,5,2255.25,1
2016-12-13 08:18:00,08:18:00,08:18:00,0,0,0.0,0,0.0,0,2255.25,2255.25,2255.25,2255.25,0,0,0.0,0,0.0,0
2016-12-13 08:19:00,08:19:00,08:19:00,0,0,0.0,0,0.0,0,2255.25,2255.25,2255.25,2255.25,0,0,0.0,0,0.0,0
2016-12-13 08:20:00,08:20:06,08:20:58,29415,29664,2255.0,42,2255.25,2,2255.25,2255.75,2255.25,2255.5,30,6,2255.5,13,2255.75,44
2016-12-13 08:21:00,08:21:00,08:21:00,0,0,0.0,0,0.0,0,2255.5,2255.5,2255.5,2255.5,0,0,0.0,0,0.0,0
2016-12-13 08:22:00,08:22:01,08:22:22,29747,29817,2255.5,21,2255.75,25,2255.75,2255.75,2255.5,2255.5,7,-5,2255.5,19,2255.75,17
2016-12-13 08:23:00,08:23:40,08:23:40,29917,29917,2255.5,21,2255.75,52,2255.5,2255.5,2255.5,2255.5,1,-1,2255.5,20,2255.75,53
2016-12-13 08:24:00,08:24:21,08:24:40,29959,30004,2255.5,25,2255.75,19,2255.75,2255.75,2255.5,2255.5,6,0,2255.5,5,2255.75,41
