,ST,ET,sidx,eidx,bB,bBS,bA,bAS,O,H,L,C,V,OF,eB,eBS,eA,eAS
2016-09-06 08:00:00,08:00:00,08:00:51,6537,7330,2178.0,22,2178.25,102,2178.25,2178.5,2178.0,2178.25,387,43,2178.0,94,2178.25,23
2016-09-06 08:01:00,08:01:01,08:01:56,7357,7577,2178.0,85,2178.25,42,2178.25,2178.25,2178.0,2178.25,58,22,2178.25,71,2178.5,127
2016-09-06 08:02:00,08:02:02,08:02:59,7601,7822,2178.25,86,2178.5,125,2178.5,2178.75,2178.5,2178.75,155,97,2178.5,68,2178.75,93
2016-09-06 08:03:00,08:03:01,08:03:52,7835,8100,2178.5,68,2178.75,88,2178.75,2179.0,2178.75,2179.0,104,68,2178.75,61,2179.0,191
2016-09-06 08:04:00,08:04:00,08:04:47,8111,8247,2178.75,62,2179.0,190,2178.75,2178.75,2178.5,2178.5,50,-50,2178.5,101,2178.75,43
2016-09-06 08:05:00,08:05:01,08:05:39,8289,8456,2178.5,81,2178.75,99,2178.75,2178.75,2178.5,2178.5,57,-47,2178.25,88,2178.5,1
2016-09-06 08:06:00,08:06:00,08:06:42,8509,8563,2178.25,83,2178.5,92,2178.25,2178.25,2178.25,2178.25,3,-3,2178.25,88,2178.5,92
2016-09-06 08:07:00,08:07:22,08:07:52,8577,8585,2178.25,95,2178.5,90,2178.5,2178.5,2178.5,2178.5,5,5,2178.25,89,2178.5,79
2016-09-06 08:08:00,08:08:17,08:08:54,8599,8741,2178.25,92,2178.5,76,2178.5,2178.5,2178.0,2178.0,113,-109,2178.0,108,2178.25,48
2016-09-06 08:09:00,08:09:14,08:09:58,8766,8980,2178.0,119,2178.25,45,2178.25,2178.25,2178.25,2178.25,87,-5,2178.25,35,2178.5,107
2016-09-06 08:10:00,08:10:07,08:10:40,9000,9093,2178.25,56,2178.5,90,2178.5,2178.5,2178.25,2178.25,17,-11,2178.25,64,2178.5,97
2016-09-06 08:11:00,08:11:04,08:11:58,9117,9427,2178.25,63,2178.5,102,2178.5,2178.5,2178.25,2178.25,75,-13,2178.25,14,2178.5,156
2016-09-06 08:12:00,08:12:01,08:12:58,9436,9561,2178.25,1,2178.5,160,2178.25,2178.5,2178.25,2178.25,20,0,2178.0,111,2178.25,42
2016-09-06 08:13:00,08:13:05,08:13:45,9576,9652,2178.0,112,2178.25,61,2178.25,2178.25,2178.0,2178.25,27,-5,2178.0,99,2178.25,66
2016-09-06 08:14:00,08:14:07,08:14:54,9663,9733,2178.0,95,2178.25,70,2178.25,2178.25,2178.0,2178.0,20,14,2178.0,106,2178.25,57
2016-09-06 08:15:00,08:15:34,08:15:44,9782,9799,2178.0,106,2178.25,62,2178.25,2178.25,2178.25,2178.25,5,5,2178.0,106,2178.25,69
2016-09-06 08:16:00,08:16:04,08:16:57,9809,9952,2178.0,106,2178.25,60,2178.25,2178.25,2177.75,2178.0,94,-84,2177.75,104,2178.0,83
2016-09-06 08:17:00,08:17:01,08:17:39,9967,10193,2177.75,90,2178.0,91,2177.75,2178.0,2177.5,2178.0,98,-62,2177.75,66,2178.0,98
2016-09-06 08:18:00,08:18:03,08:18:38,10244,10296,2177.75,63,2178.0,102,2178.0,2178.0,2177.75,2178.0,10,4,2177.75,88,2178.0,96
2016-09-06 08:19:00,08:19:06,08:19:14,10321,10340,2177.75,91,2178.0,121,2178.0,2178.0,2178.0,2178.0,6,6,2177.75,97,2178.0,109
2016-09-06 08:20:00,08:20:04,08:20:47,10355,10376,2177.75,69,2178.0,102,2178.0,2178.0,2178.0,2178.0,4,4,2177.75,71,2178.0,98
2016-09-06 08:21:00,08:21:01,08:21:55,10380,10532,2177.75,71,2178.0,97,2177.75,2177.75,2177.5,2177.75,60,-52,2177.5,151,2177.75,36
2016-09-06 08:22:00,08:22:02,08:22:36,10551,10651,2177.5,151,2177.75,41,2177.75,2177.75,2177.75,2177.75,82,82,2177.5,158,2177.75,7
2016-09-06 08:23:00,08:23:02,08:23:34,10688,10766,2177.5,156,2177.75,34,2177.75,2178.0,2177.75,2178.0,29,17,2177.75,68,2178.0,142
2016-09-06 08:24:00,08:24:43,08:24:43,10836,10836,2177.75,67,2178.0,155,2178.0,2178.0,2178.0,2178.0,1,1,2177.75,68,2178.0,154
2016-09-06 08:25:00,08:25:17,08:25:42,10864,10994,2177.75,80,2178.0,146,2178.0,2178.0,2177.75,2177.75,62,-28,2177.75,8,2178.0,155
2016-09-06 08:26:00,08:26:01,08:26:16,11038,11072,2177.75,38,2178.0,158,2177.75,2178.0,2177.75,2178.0,5,3,2177.75,26,2178.0,159
2016-09-06 08:27:00,08:27:31,08:27:41,11117,11123,2177.75,46,2178.0,154,2178.0,2178.0,2178.0,2178.0,3,3,2177.75,44,2178.0,147
2016-09-06 08:28:00,08:28:06,08:28:50,11151,11173,2177.75,40,2178.0,154,2178.0,2178.0,2178.0,2178.0,13,13,2177.75,58,2178.0,136
2016-09-06 08:29:00,08:29:47,08:29:47,11246,11246,2177.75,49,2178.0,157,2178.0,2178.0,2178.0,2178.0,1,1,2177.75,48,2178.0,156
2016-09-06 08:30:00,08:30:00,08:30:25,11271,11469,2177.75,26,2178.0,163,2177.75,2177.75,2177.5,2177.75,139,17,2177.5,163,2177.75,2
2016-09-06 08:31:00,08:31:02,08:31:59,11566,11826,2177.75,17,2178.0,163,2177.75,2178.0,2177.75,2177.75,116,-6,2177.75,1,2178.0,159
2016-09-06 08:32:00,08:32:01,08:32:56,11846,11981,2177.5,144,2177.75,16,2177.75,2177.75,2177.75,2177.75,55,5,2177.75,8,2178.0,158
